headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
"In a Town Crippled by Grief, the Healing Power of a Perfect Pitch",2022-06-20,nyt://article/5d3ef86a-6591-5be1-bd23-57b915955165,article,News,U.S.,"['Uvalde, Tex, Shooting (May 24, 2022)', 'Baseball']",1,1424,National
"Inside One Abortion Clinic, Signs of Nationwide Struggles",2022-06-20,nyt://article/9748443c-7c32-5047-85e1-4bafbdda318e,article,News,U.S.,"['Abortion', 'Roe v Wade (Supreme Court Decision)', 'Law and Legislation']",11,733,Washington
Feminism Made a Faustian Bargain With Celebrity Culture. Now It’s Paying the Price.,2022-06-20,nyt://article/b04091e0-034e-56ea-b1a5-65656ae5496b,article,Op-Ed,Opinion,"['Women and Girls', ""Women's Rights"", 'Demonstrations, Protests and Riots', '#MeToo Movement', 'Abortion', 'Two Thousand Tens (Decade)', 'Celebrities', 'Roe v Wade (Supreme Court Decision)']",,2646,OpEd
Are We Sure America Is Not at War in Ukraine?,2022-06-20,nyt://article/6481be2b-58b2-5b86-855f-500be69242c3,article,Op-Ed,Opinion,"['Russian Invasion of Ukraine (2022)', 'United States International Relations', 'War and Armed Conflicts', 'War Powers Act (1973)']",20,1059,OpEd
A Wildfire Year,2022-06-20,nyt://article/6274eebe-f171-5327-818a-ae0f76061749,article,briefing,Briefing,['internal-storyline-no'],,1462,NYTNow
A Fragmented Parliament Brings Macron Back Down to Earth,2022-06-20,nyt://article/be7db09f-60a4-5bac-9d8a-a034e8f52756,article,News,World,"['Politics and Government', 'Legislatures and Parliaments', 'Elections']",9,1351,Foreign
Russia becomes China’s biggest crude-oil supplier as Europe cuts imports.,2022-06-20,nyt://article/c7a6b89c-9ee7-5cfd-9a74-41bd853c278e,article,News,World,[],,337,Foreign
Think All Viruses Get Milder With Time? Not This Rabbit-Killer.,2022-06-20,nyt://article/9576b9e2-1076-5b8a-a114-0bd7ab0ebce8,article,News,Science,"['Rabbits', 'Viruses', 'Coronavirus (2019-nCoV)', 'Research', 'Evolution (Biology)', 'Science and Technology', 'your-feed-science']",5,1338,Science
$2.9 Million Homes in California,2022-06-20,nyt://slideshow/df7cc85c-5d26-5e6e-a45f-ba179007feb7,multimedia,Slideshow,Real Estate,['Real Estate and Housing (Residential)'],,0,Real Estate
$2.9 Million Homes in California,2022-06-20,nyt://article/20fc6c92-fbe3-57f6-959c-70cc3b39a264,article,News,Real Estate,"['Real Estate and Housing (Residential)', 'Content Type: Service']",,1252,RealEstate
How Paintings Lost in a Small-Town Art Heist Were Recovered 50 Years Later,2022-06-20,nyt://article/561d98a7-6ab0-5172-8a6d-6a40c0390187,article,News,New York,"['Art', 'Robberies and Thefts', 'Museums']",,1003,Express
Parts of Yellowstone Will Reopen This Week After Damaging Floods,2022-06-20,nyt://article/355161f1-4820-514b-af52-2c750f2d608a,article,News,U.S.,"['Historic Buildings and Sites', 'Parks and Other Recreation Areas', 'Floods', 'National Parks, Monuments and Seashores']",,626,Express
God and Horses at the Pre-Apocalypse,2022-06-20,nyt://article/7dd0d3ed-a489-569d-b7dd-4eb05657d879,article,News,Special Series,"['Books and Literature', 'Global Warming', 'Doomsday']",,1074,SpecialSections
What to Cook Right Now,2022-06-20,nyt://article/5d56b0ff-2f6e-5913-a9f9-96d0d95b5d15,article,Letter,Food,"['Cooking and Cookbooks', 'Content Type: Service']",,546,Dining
Did You Start Therapy Recently?,2022-06-20,nyt://article/0e48ed1f-a135-5ae5-b622-b42432ec7021,article,Op-Ed,Opinion,"['Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)', 'Anxiety and Stress', 'Depression (Mental)', 'Mental Health and Disorders', 'Therapy and Rehabilitation', 'internal-open-access']",,267,OpEd
A Giant Stingray May Be the World’s Largest Freshwater Fish,2022-06-20,nyt://article/a0608639-6000-5a5d-bb58-d7fdd84a1a68,article,News,Science,"['Stingrays', 'Records and Achievements', 'Fish and Other Marine Life', 'Conservation of Resources', 'Endangered and Extinct Species', 'your-feed-science', 'your-feed-animals']",2,648,Science
Parents Fearing for Their Children’s Lives,2022-06-20,nyt://article/ed3613d7-8d62-51e7-a863-4929fee00657,article,Letter,Opinion,"['Gun Control', 'Mass Shootings', 'Uvalde, Tex, Shooting (May 24, 2022)', 'Firearms', 'United States Politics and Government', 'Conservatism (US Politics)', 'Colleges and Universities', 'Credit and Debt']",20,1269,Letters
Joan Shelley’s New Songs Soothe Old Wounds,2022-06-20,nyt://article/c2fa92f5-4580-5aee-9fa3-42f2bea6b1bd,article,News,Arts,"['Content Type: Personal Profile', 'Folk Music']",6,1332,Culture
"Will Zalatoris, Three-Time Major Runner-Up, Is Getting Impatient",2022-06-20,nyt://article/fe8fc03f-5941-5016-a605-99a6c3cf3ed2,article,News,Sports,"['Golf', 'United States Open (Golf)', 'PGA Championship', 'Masters Golf Tournament']",9,814,Sports
BTS’s ‘Proof’ Opens at No. 1 as the K-Pop Powerhouse Takes a Break,2022-06-20,nyt://article/e0365e6d-9fc0-5dd7-9043-31c3d2412b1e,article,News,Arts,['Pop and Rock Music'],,398,Culture
Hear the stories of Ukrainians who were forcibly resettled to Russia and escaped.,2022-06-20,nyt://article/5c3b5088-f78d-5c3c-89f7-d85ff4b6c217,article,News,World,[],,48,Video
"Israel’s Government Collapses, Setting Up 5th Election in 3 Years",2022-06-20,nyt://article/b9611b5c-e332-5bf3-9594-3353017c6948,article,News,World,"['Politics and Government', 'Elections', 'Legislatures and Parliaments']",1,1331,Foreign
‘Hooded; or Being Black for Dummies’ Review: A Tragic Pageantry,2022-06-20,nyt://article/d9d55573-7738-5f4a-a28c-c3528ead1248,article,Review,Theater,['Theater'],3,645,Culture
"In Ad, Shotgun-Toting Greitens Asks Voters to Go ‘RINO Hunting’",2022-06-20,nyt://article/29b2fd90-05c5-57a9-8431-97f7a97d9069,article,News,U.S.,"['Political Advertising', 'Elections, Senate', 'Conservatism (US Politics)', 'Midterm Elections (2022)']",17,548,Politics
Grenfell Tower Still Stands. So Do Questions About What to Do With It.,2022-06-20,nyt://article/4020e70e-cec1-554b-8b66-55b0ecb0a461,article,News,World,"['Grenfell Tower Fire (June, 2017)', 'Deaths (Fatalities)', 'Monuments and Memorials (Structures)']",,923,Foreign
"Russia steps up bombardments of Kharkiv, where Ukraine had pushed back its forces.",2022-06-20,nyt://article/889da1ae-d148-5da5-98a9-3db3fbb2e53a,article,News,World,[],,345,Foreign
"The Life of Jean Rhys, a Uniquely Brilliant and Thorny Writer",2022-06-20,nyt://article/6acac567-6110-5a18-9d71-070b9473dc45,article,Review,Books,"['Books and Literature', 'Writing and Writers', 'Content Type: Personal Profile']",2,1058,Culture
"Israel Confirms Regional Military Project, Showing Its Growing Role",2022-06-20,nyt://article/cb808dc3-fc97-5585-b192-50d39f9378a7,article,News,World,"['Arabs', 'Defense and Military Forces', 'International Relations', 'Politics and Government']",8,699,Foreign
5 British Men Released by Taliban as U.K. Expresses Regret,2022-06-20,nyt://article/7d217171-a87a-5d62-9cb0-b1e907d5be88,article,News,World,"['Prisons and Prisoners', 'International Relations']",10,684,Foreign
"Taxi Jumps Curb, Critically Injuring 3 People in Manhattan",2022-06-20,nyt://article/ca23df9c-190c-5470-ae95-5e10a8e59bb8,article,News,New York,"['Traffic Accidents and Safety', 'Taxicabs and Taxicab Drivers']",18,495,Metro
Dutch Government Activates ‘Early Warning’ Because of Russian Cutbacks on Gas,2022-06-20,nyt://article/14a902dd-735d-53d9-acb4-da0e0375a667,article,News,Business Day,"['Electric Light and Power', 'Natural Gas', 'Russian Invasion of Ukraine (2022)', 'Rationing and Allocation of Resources', 'Coal']",4,443,Business
"Russia’s blockade of Ukraine’s food exports is a ‘war crime,’ says the E.U.’s foreign policy chief.",2022-06-20,nyt://article/190e901f-92f1-50de-b34c-8631b669f3bb,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Shortages', 'Embargoes and Sanctions', 'Famine', 'War Crimes, Genocide and Crimes Against Humanity']",,400,Foreign
"Juneteenth Reminds Us to Think About Economic Freedom, Not Just Legal Liberty",2022-06-20,nyt://article/1f2166ad-64ab-55d4-b032-4ef29c8a2576,article,Op-Ed,Opinion,"['internal-sub-only-nl', 'Juneteenth', 'Slavery (Historical)', 'Labor and Jobs', 'Black People', 'Blacks', 'Income Inequality']",,1042,OpEd
"In a Parallel Universe, Another You",2022-06-20,nyt://article/2365d7cd-732a-5182-a721-6fccacf87bd3,article,News,Special Series,"['Physics', 'Space and Astronomy', 'Philosophy']",,1155,SpecialSections
The Mystery of Fleet Street: An Article on Boris Johnson Vanishes,2022-06-20,nyt://article/b1f5809c-4b6f-5d16-b6fd-5af3873fd00c,article,News,World,"['Ethics and Official Misconduct', 'News and News Media', 'Politics and Government', 'Newspapers']",9,1003,Foreign
Harlem Shooting Kills 1 and Wounds 8 Amid Violent Weekend Across the Country,2022-06-20,nyt://article/7068e18e-df51-5a9a-a9a2-f50963fad5b7,article,News,New York,"['Mass Shootings', 'Murders, Attempted Murders and Homicides']",16,832,Metro
"Dr. Paul M. Ellwood Jr., Architect of the H.M.O., Is Dead at 95",2022-06-20,nyt://article/91ecc08f-d563-5226-95c1-bed35c27968c,article,Obituary (Obit),U.S.,"['Deaths (Obituaries)', 'Health Insurance and Managed Care']",19,1291,Obits
"In pictures: The flaming ruin left by a strike, one of thousands near the eastern front.",2022-06-20,nyt://article/37e009c8-7eaa-5a5a-b74c-deb08739e702,article,News,World,[],,43,Foreign
Ruinous Flooding in India and Bangladesh Kills at Least 116,2022-06-20,nyt://article/8e4354f1-d50c-5db2-867a-695a89ebc17c,article,News,World,"['Floods', 'Rain', 'Landslides and Mudslides']",,680,Foreign
A Russian official says Ukraine hit drilling rigs in the Black Sea.,2022-06-20,nyt://article/fe91b51d-06a8-5ce9-af5f-751c5a45640a,article,News,World,[],,247,Foreign
Your Tuesday Briefing: Israel’s Governing Coalition Collapses,2022-06-20,nyt://article/a65cb441-65f5-50a0-87fd-261b849b64ff,article,briefing,Briefing,[],,1306,NYTNow
"Pence Navigates a Possible White House Run, and a Fraught Political Moment",2022-06-20,nyt://article/f574bc95-a60d-5356-bfa6-aa7b8b62717a,article,News,U.S.,"['Storming of the US Capitol (Jan, 2021)', 'Presidential Election of 2020', 'Presidential Election of 2024']",17,1433,Politics
"Lennie Rosenbluth, Who Led North Carolina to a Title, Dies at 89",2022-06-20,nyt://article/d23a9469-ff71-5aa2-9984-9df4fb9499f8,article,Obituary (Obit),Sports,"['NCAA Basketball Championships (Men)', 'Basketball (College)', 'Deaths (Obituaries)']",19,804,Obits
The Kremlin says two captured American fighters are ‘soldiers of fortune’ not protected by the rules of war.,2022-06-20,nyt://article/f9c7a426-f064-5737-b4ad-cf68aade141d,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Prisoners of War']",,628,Foreign
‘We Are Not Safe’: Ethiopians Flee Massacre That Killed Hundreds,2022-06-20,nyt://article/4c980ea3-4cca-5cb1-9256-816587ff0be0,article,News,World,"['Murders, Attempted Murders and Homicides', 'Human Rights and Human Rights Violations', 'War and Armed Conflicts', 'Amharas (Ethnic Group)']",,960,Foreign
Biden Says He Is Considering Seeking a Gas Tax Holiday,2022-06-20,nyt://article/0acf8f7d-92ab-5bf5-907f-f3796bf010f4,article,News,U.S.,"['United States Politics and Government', 'Prices (Fares, Fees and Rates)', 'Oil (Petroleum) and Gasoline', 'Gasoline Tax (US)', 'Federal Taxes (US)', 'Strategic Petroleum Reserve (US)']",15,300,Washington
"Clela Rorex, Clerk Who Broke a Gay-Marriage Barrier, Dies at 78",2022-06-20,nyt://article/7c960eaa-670e-5a17-b9e8-a62480ef5c1a,article,Obituary (Obit),U.S.,"['Discrimination', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Homosexuality and Bisexuality', 'Deaths (Obituaries)']",10,1046,Obits
"In a Return to the Land, Tribes Will Jointly Manage a National Monument",2022-06-20,nyt://article/fdc68fde-1499-5754-9b4b-dab3fb7af802,article,News,U.S.,"['National Parks, Monuments and Seashores', 'Native Americans', 'Land Use Policies', 'Federal Lands']",13,552,Express
Jan. 6 Hearing Will Highlight Trump’s Pressure Campaign on State Officials,2022-06-20,nyt://article/f2d5a6a6-93b8-54f9-b16f-dd98dd6890ee,article,News,U.S.,"['Storming of the US Capitol (Jan, 2021)', 'Presidential Election of 2020', 'United States Politics and Government']",17,913,Washington
Jury in Bill Cosby’s Sex Assault Case Ends Third Day of Deliberation,2022-06-20,nyt://article/f99c9d30-0003-5bd4-998c-3e4a1e65b373,article,News,Arts,['Sex Crimes'],,642,Culture
"Russia’s Blockade of Ukraine Is ‘War Crime,’ Top E.U. Official Says",2022-06-20,nyt://article/1d20df47-c0cb-5ec1-b06b-75c91649177d,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Embargoes and Sanctions', 'Agriculture and Farming']",12,1318,Foreign
He Promised to Transform Colombia as President. Can He Fulfill That Vow?,2022-06-21,nyt://article/a2716dec-a461-5ef3-b837-6114590ee790,article,News,World,['Elections'],8,1219,Foreign
Many an Expert Hobbyist,2022-06-21,nyt://article/0eb1fd74-6c31-5660-8b50-f689bab771b0,article,News,Crosswords & Games,['Crossword Puzzles'],,1032,Games
"132 Civilians Killed by Rebel Attacks in Central Mali, Government Says",2022-06-21,nyt://article/fd9ddf49-c5e9-595a-8b38-08b925b50151,article,News,World,['Civilian Casualties'],,202,Foreign
Russian Journalist’s Nobel Medal Sells for $103.5 Million,2022-06-21,nyt://article/5bb827e6-51f7-5342-b80f-a4b935f740c3,article,News,Arts,"['Russian Invasion of Ukraine (2022)', 'Freedom of the Press', 'Nobel Prizes', 'Auctions', 'Refugees and Displaced Persons']",4,494,Culture
"After a Pivotal Period in Ukraine, U.S. Officials Predict the War’s Path",2022-06-21,nyt://article/5630112c-0bd8-5221-91ee-4b23bdc07951,article,News,U.S.,"['Russian Invasion of Ukraine (2022)', 'United States International Relations', 'Defense and Military Forces', 'Foreign Aid']",1,1458,Washington
"Nordic Combined, One of the Oldest Winter Olympic Sports, Faces Elimination",2022-06-21,nyt://article/cc79ca66-fafb-5669-8029-555383061f2f,article,News,Sports,"['Nordic Combined (Winter Sport Event)', 'Olympic Games']",9,1011,Sports
"A Shopping Trip for Apples, Over the Last Bridge in Lysychansk",2022-06-21,nyt://article/3f608ebe-ab3e-5197-b58e-4ac4234f7517,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Bridges and Tunnels']",1,1218,Foreign
‘Jersey Is Taking Over’: N.J. Hoopers Outshine the Shadow of New York,2022-06-21,nyt://article/caa193b9-4edb-5285-8279-b86749633501,article,News,Sports,"['Coaches and Managers', 'Basketball', 'Interscholastic Athletics']",7,1227,Sports
Your Tuesday Briefing,2022-06-21,nyt://article/e19671cc-a88f-5368-96c9-a6b1978f2d01,article,briefing,Briefing,[],,1278,NYTNow
"Corrections: June 21, 2022",2022-06-21,nyt://article/2d64c203-66c0-5272-82c4-34df1371449a,article,Correction,Corrections,[],18,263,Corrections
These 11 Moderate Voters See an America That Others Don’t,2022-06-21,nyt://interactive/9df83956-d899-568d-b23a-c0f9f3beddc7,multimedia,Interactive Feature,Opinion,"['Voting and Voters', 'United States Politics and Government', 'Polls and Public Opinion']",,0,Opinion
Stephen Colbert Explains How His ‘Late Show’ Staff Was Detained in Washington,2022-06-21,nyt://article/07cd0e75-6af4-55f2-b1bb-aa87c6ceb69d,article,News,Arts,['Television'],,500,Culture
"U.S. officials predict more gains for Russia, but stronger pushback from Ukraine in the east.",2022-06-21,nyt://article/14ff3bcd-9ff0-595f-9503-c9fa18ec427e,article,News,World,[],,225,Foreign
U.K. Train Strike Brings Transit Chaos,2022-06-21,nyt://article/ac7c1f33-a031-51a2-8ef2-246695aa277d,article,News,World,"['Railroads', 'Strikes', 'Organized Labor', 'Wages and Salaries', 'Economic Conditions and Trends', 'Politics and Government']",6,1359,Foreign
"When Antlers Tangle, Sometimes Both Animals Lose",2022-06-21,nyt://article/deff473c-89d3-5560-b4af-7918bca9ed70,article,News,Science,"['Deer', 'Moose', 'Elk', 'Animal Behavior', 'Research', 'your-feed-science', 'your-feed-animals']",4,864,Science
Spelling Bee Forum,2022-06-21,nyt://article/2c3a6291-b358-5df6-b791-6f32f21d6762,article,News,Crosswords & Games,[],,227,Games
China’s Surveillance State Is Growing. These Documents Reveal How.,2022-06-21,nyt://video/85fea398-858b-544e-a823-c592f2bf1cba,multimedia,Video,World,"['Surveillance of Citizens by Government', 'your-feed-visual-investigations']",,0,Video
Four Takeaways From a Times Investigation Into China’s Expanding Surveillance State,2022-06-21,nyt://article/f6d70d9d-1328-5b8d-b141-cf7196b0e01a,article,News,World,"['Surveillance of Citizens by Government', 'your-feed-visual-investigations', 'Facial Recognition Software', 'Computer Vision', 'Video Recordings, Downloads and Streaming', 'Chinese Language']",,1239,Foreign
"With Kalashnikov Burgers and Black Comedy, Libyans Try to Move On From Conflict",2022-06-21,nyt://article/51df47c9-61b3-59b7-aada-67ff9021752e,article,News,World,"['Theater', 'Men and Boys', 'Restaurants', 'War and Armed Conflicts']",4,1379,Foreign
A Russian journalist’s Nobel medal sells for $103.5 million.,2022-06-21,nyt://article/d8e8e27a-c157-5947-bbb3-7c3920173104,article,News,World,[],,130,Foreign
1972: A 36-Day Hunger Strike Ends in Northern Ireland,2022-06-21,nyt://article/0e2ad1ee-caea-5c1f-9be9-6657848d23e1,article,News,World,[],,317,Foreign
John Grisham Is Still Battling His Southern Demons,2022-06-21,nyt://interactive/da8ce520-f0ab-5b1e-84bc-dc6d1e701423,multimedia,Interactive Feature,Magazine,"['Legal Profession', 'Books and Literature', 'Writing and Writers', 'Content Type: Personal Profile', 'United States Politics and Government']",11,0,Magazine
Building Back Better — One Community at a Time,2022-06-21,nyt://article/9f776db3-b282-5489-8125-67b3b2a0c8ce,article,Review,Books,"['Books and Literature', 'Urban Areas', 'Immigration and Emigration', 'Loneliness']",,1195,BookReview
"How Bad Are the Germs in Public Restrooms, Really?",2022-06-21,nyt://article/53856821-698c-561e-8298-b79282dcd20a,article,News,Well,"['Bathrooms and Toilets', 'Content Type: Service', 'Salmonella (Bacteria)', 'Hygiene and Cleanliness', 'Bacteria', 'Methicillin-Resistant Staphylococcus Aureus', 'Skin', 'Staphylococcus Aureus', 'Feces', 'Norovirus']",6,992,Well
"A Medieval Dramedy Sheathed in Magic, and the Absurd",2022-06-21,nyt://article/ff122c9a-6177-5916-a374-32ed20c43946,article,Review,Books,['Books and Literature'],13,1238,BookReview
"Two Years Later, We Still Don’t Understand Long Covid. Why?",2022-06-21,nyt://article/fcad727f-980e-5a19-b91f-e1d169daf89d,article,Op-Ed,Opinion,"['Long Covid', 'Coronavirus (2019-nCoV)', 'audio-neutral-informative']",,356,OpEd
"If I Get Canceled, Let Them Eat Me Alive",2022-06-21,nyt://article/efea48f0-d20d-53b7-b1df-96801c794a4f,article,Op-Ed,Opinion,"['Cancel Culture', 'Social Media', 'Philosophy', 'Ethics (Personal)', 'Friendship']",4,1221,OpEd
"In the Scramble for a Campsite, Everyone Deserves an Equal Chance",2022-06-21,nyt://article/a8d2e1ff-50ca-54c8-bd23-0794dfda8f63,article,Op-Ed,Opinion,"['Camps and Camping', 'Computers and the Internet', 'National Parks, Monuments and Seashores', 'Summer (Season)', 'Minorities']",22,1256,OpEd
"When It Comes to Timber Theft, There Are No Clear-Cut Villains",2022-06-21,nyt://article/f687e350-c6c7-589c-b4b6-c3aca9f38c1a,article,Review,Books,"['Trees and Shrubs', 'Forests and Forestry', 'Logging Industry', 'Endangered and Extinct Species', 'Wildlife Trade and Poaching', 'Environment', 'Books and Literature']",,1249,BookReview
"In This Y.A. Novel, the Grief Comes Before the Tragedy",2022-06-21,nyt://article/28e6b911-bc38-5b15-bfd6-f0e51d7e08f7,article,Review,Books,"['Books and Literature', 'genre-books-young-adult']",17,668,BookReview
Why You Might Buy Your Next Car Online,2022-06-21,nyt://article/e56285a3-a733-5761-876f-413bd1722a96,article,News,Business Day,"['Automobiles', 'Electric and Hybrid Vehicles', 'Computers and the Internet', 'E-Commerce', 'Customer Relations', 'Shopping and Retail']",1,1302,Business
There’s Never Been a Better Time for an Outdoor Dinner Party,2022-06-21,nyt://article/cff2fd82-e6e0-58c7-a4f8-e368236119af,article,News,Real Estate,"['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Furniture', 'Lighting', 'Tableware', 'Gardens and Gardening', 'Home Repairs and Improvements', 'Restoration and Renovation', 'Quarantine (Life and Culture)']",14,1303,RealEstate
Will Kathy Hochul’s Low-Key Primary Come at a Cost? Allies Fear Yes.,2022-06-21,nyt://article/f125f527-5778-5571-8239-c89dcfaea931,article,News,New York,"['Elections, Governors', 'Politics and Government', 'Primaries and Caucuses', 'Organized Labor', 'Black People', 'Blacks', 'Hispanic-Americans']",17,1665,Metro
The Government Set a Colossal Wildfire. What Are Victims Owed?,2022-06-21,nyt://article/64c0fa0f-ef99-59c5-b9c3-47da6f9df85e,article,News,U.S.,"['Wildfires', 'Forests and Forestry', 'Compensation for Damages (Law)', 'United States Politics and Government', 'audio-neutral-immersive']",10,1499,National
Can Natural Gas Be Used to Create Power With Fewer Emissions?,2022-06-21,nyt://article/88914cf6-c18f-54bb-a812-26d33b139c43,article,News,Business Day,"['Alternative and Renewable Energy', 'Greenhouse Gas Emissions', 'Carbon Capture and Sequestration', 'Global Warming', 'Natural Gas', 'Carbon Dioxide', 'Methane']",,1411,SpecialSections
Finding Traces of Harriet Tubman on Maryland’s Eastern Shore,2022-06-21,nyt://article/56c50a8c-6ca7-5497-bee1-45ffa4312d06,article,News,Travel,"['Content Type: Personal Profile', 'Slavery (Historical)', 'Underground Railroad (19th Century)', 'Travel and Vacations', 'Black People', 'Blacks', 'National Parks, Monuments and Seashores']",,2396,Travel
"Citing a disastrous pandemic response, an expert panel calls for an overhaul of the U.S. public health system.",2022-06-21,nyt://article/9bb06517-bd7f-5dfd-b365-c7c58b1caa2d,article,News,U.S.,"['Medicine and Health', 'United States Politics and Government', 'States (US)', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",,583,Washington
Some Democrats Wonder: Where Is Hochul’s Ground Game?,2022-06-21,nyt://article/51fb77da-20c0-52dc-b335-3d977b037367,article,briefing,New York,"['Monkeypox', 'Politics and Government', 'Elections, Governors', 'Primaries and Caucuses']",,1520,Metro
Why Is It So Hard to Buy a House in America Right Now?,2022-06-21,nyt://article/df3b2717-c576-520f-9d1c-80e813cd94da,article,News,Podcasts,"['Real Estate and Housing (Residential)', 'audio-neutral-informative']",,327,Podcasts
Chinese Omicron Study Renews Debate Over ‘Zero Covid’ Policy,2022-06-21,nyt://article/47587b35-9625-5206-ae9a-bec976e4b1ae,article,News,World,"['Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",,498,Foreign
Judge Orders a Delay in Australia’s Parliament House Rape Trial,2022-06-21,nyt://article/252ba876-3bb5-5999-9edd-0d71da51b10b,article,News,World,"['Legislatures and Parliaments', 'Sex Crimes']",6,571,Foreign
The Painful Path,2022-06-21,nyt://article/92fb7a9a-dae8-59b5-ba22-69c8ef5789d2,article,briefing,Briefing,['internal-storyline-no'],,1446,NYTNow
"Hong Kong’s Floating Restaurant Sinks at Sea, Laden With Memories",2022-06-21,nyt://article/18009e3c-3254-5331-a45e-c83dfaeb596a,article,News,World,"['Restaurants', 'Coronavirus (2019-nCoV)']",10,982,Express
"Asia is buying discounted Russian oil, making up for Europe’s cutbacks.",2022-06-21,nyt://article/d07b722a-a3e2-5ddf-a46c-1e9b165c87f8,article,News,World,[],,617,Foreign
"Quotation of the Day: For Decades, Fighters Were Cool. Not Anymore.",2022-06-21,nyt://article/4cc41ed5-8b7d-5b3f-b60f-a29164ed6010,article,Quote,Today’s Paper,[],3,33,Summary
"Retired at 4, Wasabi Still Carries Himself Like a Champion",2022-06-21,nyt://article/5357f86f-33bb-5599-8279-d4b62138137f,article,News,Sports,"['Westminster Kennel Club Dog Show', 'Dogs']",6,1223,Sports
Indoor Farming Is a ‘No-Brainer.’ Except for the Carbon Footprint.,2022-06-21,nyt://article/c0778a00-67cb-5fe2-b6f5-3e522cd95775,article,Op-Ed,Opinion,"['Greenhouses', 'Agriculture and Farming', 'Vegetables', 'Global Warming', 'Greenhouse Gas Emissions']",23,1239,OpEd
Flooding in India and Bangladesh Kills at Least 116,2022-06-21,nyt://video/19104d41-856a-5a92-901e-3f8544553578,multimedia,Video,World,"['Landslides and Mudslides', 'Deaths (Fatalities)', 'Floods', 'Lightning', 'Monsoons']",,0,
What to Watch in Tuesday’s Primaries,2022-06-21,nyt://article/f0c01e27-c4f6-54d7-b570-62f6d87eb0d0,article,News,U.S.,"['Elections, House of Representatives', 'Elections, Senate', 'Elections', 'Primaries and Caucuses', 'Midterm Elections (2022)']",18,865,Politics
S​outh Korea Launches Satellite With Its Own Rocket for the First Time,2022-06-21,nyt://article/80e9ebf3-342e-52d9-b07b-898d95a241f4,article,News,World,"['Satellites', 'Space and Astronomy', 'Science and Technology']",6,892,Foreign
The Thorny Politics of Translating a Belarusian Novel,2022-06-21,nyt://article/43dc57da-9470-5ce3-9b9d-75e52e99a1e2,article,Review,Books,"['Books and Literature', 'Translation and Interpreters']",,1485,BookReview
He’s Working Through a Murder Case. And His Shadowy Past.,2022-06-21,nyt://article/3aac345e-203f-5661-a3e4-b4e2d617ddc4,article,Review,Books,['Books and Literature'],,1387,BookReview
Biden’s TikTok Problem,2022-06-21,nyt://article/cf36039e-50b8-572c-b7b0-549cec2a7cb7,article,News,Business Day,"['Automobiles', 'Social Media', 'Bitcoin (Currency)', 'Politics and Government', 'Economic Conditions and Trends', 'United States Economy', 'Electric and Hybrid Vehicles', 'United States Politics and Government']",,1788,Business
A Growing Number of California Cities Are Opening Weed Cafes,2022-06-21,nyt://article/28d1b34f-7809-5add-a793-bca12ffcfe06,article,briefing,U.S.,[],,1342,National
"The Russian ruble keeps rising, hitting a seven-year high.",2022-06-21,nyt://article/f5c1f08f-8d5a-569c-b605-b5066b089efe,article,News,Business Day,['Ruble (Currency)'],,277,Business
Wildfire in New Jersey Could Become the State’s Largest in Years,2022-06-21,nyt://article/9157d76a-79b6-518e-8ca2-89653cd20afc,article,News,U.S.,"['Wildfires', 'Forests and Forestry']",17,652,Express
"These Spiced, Marinated Yogurt Balls Are Perfect for Snacking",2022-06-21,nyt://article/750f6534-d8e0-5c40-9f85-881564e63345,article,News,Food,"['Cooking and Cookbooks', 'Yogurt']",3,178,Dining
Yellen may soon get her name on the greenback.,2022-06-21,nyt://article/ae67d987-0a60-55f5-9e7c-4be02f647440,article,News,Business Day,[],3,293,Business
Grilling Tools That Will Last Much Longer Than One Summer,2022-06-21,nyt://article/9a749f09-dbb2-5f04-b963-2d4d22a48a7a,article,News,Food,"['Grilling (Cooking)', 'Cooking and Cookbooks', 'Utensils and Cutlery']",3,131,Dining
‘Stories of Japanese Tea’ Is a Guide for the Novice and Expert Alike,2022-06-21,nyt://article/c5d0cc6b-3000-50f8-a90f-2c5da817dbd1,article,News,Food,"['Tea', 'Cooking and Cookbooks', 'Books and Literature']",3,203,Dining
A Nonalcoholic Red Wine Worth Bringing to the Party,2022-06-21,nyt://article/ecb8d6b0-4902-529c-a0aa-3dda9c64b282,article,News,Food,['Wines'],3,127,Dining
"Between Fathers and Daughters, It’s Complicated. This Book Probes Why.",2022-06-21,nyt://article/9b4889f6-147c-56d5-87ea-fe6f676c0021,article,Review,Books,"['Women and Girls', 'Dating and Relationships', 'Books and Literature', 'Men and Boys']",,659,BookReview
